1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.8414709848078965,0.8414709848078965,0.8414709848078965,0.8414709848078965,0.8414709848078965,0.8414709848078965,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.1674079988520619E-5,1.1674079988520619E-5,1.1674079988520619E-5,1.1674079988520619E-5,1.1674079988520619E-5,1.1674079988520619E-5,3.988724098381597E-8,3.988724098381597E-8,3.988724098381597E-8,3.988724098381597E-8,3.988724098381597E-8,3.988724098381597E-8,0.0034167352821839474,0.0034167352821839474,0.0034167352821839474,0.0034167352821839474,0.0034167352821839474,0.0034167352821839474,1.1674011846979156E-5,1.1674011846979156E-5,1.1674011846979156E-5,1.1674011846979156E-5,1.1674011846979156E-5,1.1674011846979156E-5,1.1674079988255454E-5,1.1674079988255454E-5,1.1674079988255454E-5,1.1674079988255454E-5,1.1674079988255454E-5,1.1674079988255454E-5,0.999999999931858,0.999999999931858,0.999999999931858,0.999999999931858,0.999999999931858,0.999999999931858,0.07645354984482156,0.07645354984482156,0.07645354984482156,0.07645354984482156,0.07645354984482156,0.07645354984482156
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.8414709848078965,0.8414709848078965,0.8414709848078965,0.8414709848078965,0.8414709848078965,0.8414709848078965,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.1674079988520619E-5,1.1674079988520619E-5,1.1674079988520619E-5,1.1674079988520619E-5,1.1674079988520619E-5,1.1674079988520619E-5,3.988724098381597E-8,3.988724098381597E-8,3.988724098381597E-8,3.988724098381597E-8,3.988724098381597E-8,3.988724098381597E-8,0.0034167352821839474,0.0034167352821839474,0.0034167352821839474,0.0034167352821839474,0.0034167352821839474,0.0034167352821839474,1.1674011846979156E-5,1.1674011846979156E-5,1.1674011846979156E-5,1.1674011846979156E-5,1.1674011846979156E-5,1.1674011846979156E-5,1.1674079988255454E-5,1.1674079988255454E-5,1.1674079988255454E-5,1.1674079988255454E-5,1.1674079988255454E-5,1.1674079988255454E-5,0.999999999931858,0.999999999931858,0.999999999931858,0.999999999931858,0.999999999931858,0.999999999931858,0.07645354984482156,0.07645354984482156,0.07645354984482156,0.07645354984482156,0.07645354984482156,0.07645354984482156
1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,58.09475019311125,1.0,1.0,1.0,1.0,1.0,3.872983346207417,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.772588722239781,0.8414709848078965,0.8414709848078965,0.8414709848078965,0.8414709848078965,0.8414709848078965,0.6502878401571168,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.7596879128588213,1.1674079988520619E-5,1.1674079988520619E-5,1.1674079988520619E-5,1.1674079988520619E-5,1.1674079988520619E-5,3.502223996556186E-5,3.988724098381597E-8,3.988724098381597E-8,3.988724098381597E-8,3.988724098381597E-8,3.988724098381597E-8,2.0726018387313863E-7,0.0034167352821839474,0.0034167352821839474,0.0034167352821839474,0.0034167352821839474,0.0034167352821839474,0.005917959104755782,1.1674011846979156E-5,1.1674011846979156E-5,1.1674011846979156E-5,1.1674011846979156E-5,1.1674011846979156E-5,3.5021626701234306E-5,1.1674079988255454E-5,1.1674079988255454E-5,1.1674079988255454E-5,1.1674079988255454E-5,1.1674079988255454E-5,3.5022239958402396E-5,0.999999999931858,0.999999999931858,0.999999999931858,0.999999999931858,0.999999999931858,0.9999999993867213,0.07645354984482156,0.07645354984482156,0.07645354984482156,0.07645354984482156,0.07645354984482156,0.22936064953446467
1.0,1.0,1.0,1.0,1.0,15.0,42.0,1.0,1.0,1.0,1.0,58.09475019311125,272.19110933313016,1.0,1.0,1.0,1.0,3.872983346207417,6.48074069840786,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.772588722239781,3.7612001156935624,0.8414709848078965,0.8414709848078965,0.8414709848078965,0.8414709848078965,0.6502878401571168,-0.9165215479156338,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.7596879128588213,-0.39998531498835127,1.1674079988520619E-5,1.1674079988520619E-5,1.1674079988520619E-5,1.1674079988520619E-5,3.502223996556186E-5,1.0506671989668559E-4,3.988724098381597E-8,3.988724098381597E-8,3.988724098381597E-8,3.988724098381597E-8,2.0726018387313863E-7,1.0769555065630315E-6,0.0034167352821839474,0.0034167352821839474,0.0034167352821839474,0.0034167352821839474,0.005917959104755782,0.010250205846551843,1.1674011846979156E-5,1.1674011846979156E-5,1.1674011846979156E-5,1.1674011846979156E-5,3.5021626701234306E-5,1.0506120077545125E-4,1.1674079988255454E-5,1.1674079988255454E-5,1.1674079988255454E-5,1.1674079988255454E-5,3.5022239958402396E-5,1.0506671970338006E-4,0.999999999931858,0.999999999931858,0.999999999931858,0.999999999931858,0.9999999993867213,0.9999999944804921,0.07645354984482156,0.07645354984482156,0.07645354984482156,0.07645354984482156,0.22936064953446467,0.688081948603394
1.0,1.0,1.0,1.0,15.0,42.0,224.0,1.0,1.0,1.0,58.09475019311125,272.19110933313016,3352.5250185494515,1.0,1.0,1.0,3.872983346207417,6.48074069840786,14.966629547095765,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.772588722239781,3.7612001156935624,5.41610040220442,0.8414709848078965,0.8414709848078965,0.8414709848078965,0.6502878401571168,-0.9165215479156338,-0.8116209973649744,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.7596879128588213,-0.39998531498835127,-0.5841843515845697,1.1674079988520619E-5,1.1674079988520619E-5,1.1674079988520619E-5,3.502223996556186E-5,1.0506671989668559E-4,3.1520015969005677E-4,3.988724098381597E-8,3.988724098381597E-8,3.988724098381597E-8,2.0726018387313863E-7,1.0769555065630315E-6,5.596024964574744E-6,0.0034167352821839474,0.0034167352821839474,0.0034167352821839474,0.005917959104755782,0.010250205846551843,0.017753877314267346,1.1674011846979156E-5,1.1674011846979156E-5,1.1674011846979156E-5,3.5021626701234306E-5,1.0506120077545125E-4,3.1515049455575387E-4,1.1674079988255454E-5,1.1674079988255454E-5,1.1674079988255454E-5,3.5022239958402396E-5,1.0506671970338006E-4,3.152001544708076E-4,0.999999999931858,0.999999999931858,0.999999999931858,0.9999999993867213,0.9999999944804921,0.9999999503244301,0.07645354984482156,0.07645354984482156,0.07645354984482156,0.22936064953446467,0.688081948603394,2.064245845810182
1.0,1.0,1.0,15.0,42.0,224.0,1337.0,1.0,1.0,58.09475019311125,272.19110933313016,3352.5250185494515,48887.41916894366,1.0,1.0,3.872983346207417,6.48074069840786,14.966629547095765,36.565010597564445,0.6931471805599453,0.6931471805599453,2.772588722239781,3.7612001156935624,5.41610040220442,7.198931240688173,0.8414709848078965,0.8414709848078965,0.6502878401571168,-0.9165215479156338,-0.8116209973649744,-0.9683343651587963,0.5403023058681398,0.5403023058681398,-0.7596879128588213,-0.39998531498835127,-0.5841843515845697,0.2496568790410366,1.1674079988520619E-5,1.1674079988520619E-5,3.502223996556186E-5,1.0506671989668559E-4,3.1520015969005677E-4,9.456004790701704E-4,3.988724098381597E-8,3.988724098381597E-8,2.0726018387313863E-7,1.0769555065630315E-6,5.596024964574744E-6,2.9077798677201855E-5,0.0034167352821839474,0.0034167352821839474,0.005917959104755782,0.010250205846551843,0.017753877314267346,0.03075061753965553,1.1674011846979156E-5,1.1674011846979156E-5,3.5021626701234306E-5,1.0506120077545125E-4,3.1515049455575387E-4,9.451536805768905E-4,1.1674079988255454E-5,1.1674079988255454E-5,3.5022239958402396E-5,1.0506671970338006E-4,3.152001544708076E-4,9.456003381504473E-4,0.999999999931858,0.999999999931858,0.9999999993867213,0.9999999944804921,0.9999999503244301,0.9999995529199003,0.07645354984482156,0.07645354984482156,0.22936064953446467,0.688081948603394,2.064245845810182,6.1927375374305464
1.0,1.0,15.0,42.0,224.0,1337.0,5753.0,1.0,58.09475019311125,272.19110933313016,3352.5250185494515,48887.41916894366,436356.61193225894,1.0,3.872983346207417,6.48074069840786,14.966629547095765,36.565010597564445,75.8485332752058,0.6931471805599453,2.772588722239781,3.7612001156935624,5.41610040220442,7.198931240688173,8.657650544111494,0.8414709848078965,0.6502878401571168,-0.9165215479156338,-0.8116209973649744,-0.9683343651587963,-0.6771269510123926,0.5403023058681398,-0.7596879128588213,-0.39998531498835127,-0.5841843515845697,0.2496568790410366,-0.7358662189641952,1.1674079988520619E-5,3.502223996556186E-5,1.0506671989668559E-4,3.1520015969005677E-4,9.456004790701704E-4,0.002836801437210511,3.988724098381597E-8,2.0726018387313863E-7,1.0769555065630315E-6,5.596024964574744E-6,2.9077798677201855E-5,1.5109267404351813E-4,0.0034167352821839474,0.005917959104755782,0.010250205846551843,0.017753877314267346,0.03075061753965553,0.05326163194280205,1.1674011846979156E-5,3.5021626701234306E-5,1.0506120077545125E-4,3.1515049455575387E-4,9.451536805768905E-4,0.0028327853095251386,1.1674079988255454E-5,3.5022239958402396E-5,1.0506671970338006E-4,3.152001544708076E-4,9.456003381504473E-4,0.0028367976323793506,0.999999999931858,0.9999999993867213,0.9999999944804921,0.9999999503244301,0.9999995529199003,0.9999959762815013,0.07645354984482156,0.22936064953446467,0.688081948603394,2.064245845810182,6.1927375374305464,18.57821261229164
1.0,15.0,42.0,224.0,1337.0,5753.0,13024.0,58.09475019311125,272.19110933313016,3352.5250185494515,48887.41916894366,436356.61193225894,1486334.5780220549,3.872983346207417,6.48074069840786,14.966629547095765,36.565010597564445,75.8485332752058,114.12274094149684,2.772588722239781,3.7612001156935624,5.41610040220442,7.198931240688173,8.657650544111494,9.474625866621567,0.6502878401571168,-0.9165215479156338,-0.8116209973649744,-0.9683343651587963,-0.6771269510123926,-0.8639904026611654,-0.7596879128588213,-0.39998531498835127,-0.5841843515845697,0.2496568790410366,-0.7358662189641952,0.5035082761081462,3.502223996556186E-5,1.0506671989668559E-4,3.1520015969005677E-4,9.456004790701704E-4,0.002836801437210511,0.008510404311631534,2.0726018387313863E-7,1.0769555065630315E-6,5.596024964574744E-6,2.9077798677201855E-5,1.5109267404351813E-4,7.851005642844502E-4,0.005917959104755782,0.010250205846551843,0.017753877314267346,0.03075061753965553,0.05326163194280205,0.0922518526189666,3.5021626701234306E-5,1.0506120077545125E-4,3.1515049455575387E-4,9.451536805768905E-4,0.0028327853095251386,0.008474394979271936,3.5022239958402396E-5,1.0506671970338006E-4,3.152001544708076E-4,9.456003381504473E-4,0.0028367976323793506,0.008510301581520883,0.9999999993867213,0.9999999944804921,0.9999999503244301,0.9999995529199003,0.9999959762815013,0.9999637867277953,0.22936064953446467,0.688081948603394,2.064245845810182,6.1927375374305464,18.57821261229164,55.734637836874924
1.0,42.0,224.0,1337.0,5753.0,13024.0,15803.0,272.19110933313016,3352.5250185494515,48887.41916894366,436356.61193225894,1486334.5780220549,1986594.87229455,6.48074069840786,14.966629547095765,36.565010597564445,75.8485332752058,114.12274094149684,125.70998369262483,3.7612001156935624,5.41610040220442,7.198931240688173,8.657650544111494,9.474625866621567,9.66801835153128,-0.9165215479156338,-0.8116209973649744,-0.9683343651587963,-0.6771269510123926,-0.8639904026611654,0.7096155649425364,-0.39998531498835127,-0.5841843515845697,0.2496568790410366,-0.7358662189641952,0.5035082761081462,0.7045890646265275,1.0506671989668559E-4,3.1520015969005677E-4,9.456004790701704E-4,0.002836801437210511,0.008510404311631534,0.025531212934894604,1.0769555065630315E-6,5.596024964574744E-6,2.9077798677201855E-5,1.5109267404351813E-4,7.851005642844502E-4,0.0040795021991749895,0.010250205846551843,0.017753877314267346,0.03075061753965553,0.05326163194280205,0.0922518526189666,0.15978489582840616,1.0506120077545125E-4,3.1515049455575387E-4,9.451536805768905E-4,0.0028327853095251386,0.008474394979271936,0.025210734863690125,1.0506671970338006E-4,3.152001544708076E-4,9.456003381504473E-4,0.0028367976323793506,0.008510301581520883,0.025528439302262597,0.9999999944804921,0.9999999503244301,0.9999995529199003,0.9999959762815013,0.9999637867277953,0.9996740962867802,0.688081948603394,2.064245845810182,6.1927375374305464,18.57821261229164,55.734637836874924,167.20391351062477
1.0,224.0,1337.0,5753.0,13024.0,15803.0,15132.0,3352.5250185494515,48887.41916894366,436356.61193225894,1486334.5780220549,1986594.87229455,1861420.5274381177,14.966629547095765,36.565010597564445,75.8485332752058,114.12274094149684,125.70998369262483,123.01219451745425,5.41610040220442,7.198931240688173,8.657650544111494,9.474625866621567,9.66801835153128,9.624633068687027,-0.8116209973649744,-0.9683343651587963,-0.6771269510123926,-0.8639904026611654,0.7096155649425364,0.8683235694636899,-0.5841843515845697,0.2496568790410366,-0.7358662189641952,0.5035082761081462,0.7045890646265275,-0.4959981640226469,3.1520015969005677E-4,9.456004790701704E-4,0.002836801437210511,0.008510404311631534,0.025531212934894604,0.07659363880468381,5.596024964574744E-6,2.9077798677201855E-5,1.5109267404351813E-4,7.851005642844502E-4,0.0040795021991749895,0.021197715235680155,0.017753877314267346,0.03075061753965553,0.05326163194280205,0.0922518526189666,0.15978489582840616,0.2767555578568998,3.1515049455575387E-4,9.451536805768905E-4,0.0028327853095251386,0.008474394979271936,0.025210734863690125,0.07380201853046281,3.152001544708076E-4,9.456003381504473E-4,0.0028367976323793506,0.008510301581520883,0.025528439302262597,0.0765187702473293,0.9999999503244301,0.9999995529199003,0.9999959762815013,0.9999637867277953,0.9996740962867802,0.9970681410013241,2.064245845810182,6.1927375374305464,18.57821261229164,55.734637836874924,167.20391351062477,501.6117405318744
